device_id,device_type,model_year,device_age,power_consumption,energy_savings_yr,co2_saved_kg_yr,region,recycling_rate
DT19AS64492,Desktop,2019,5,84,19.4,11.6,Asia,0.97
LP19NA42990,Laptop,2019,5,54,9.5,3.8,North America,0.88
LP19AS34153,Laptop,2019,5,56,16.1,9.6,Asia,0.88
DT19NA27804,Desktop,2019,5,86,31.6,12.6,North America,0.97
DT19AS61433,Desktop,2019,5,79,22.1,13.3,Asia,0.97
LP19AS59223,Laptop,2019,5,53,30.5,18.3,Asia,0.89
LP19AS34642,Laptop,2019,5,52,23,13.8,Asia,0.88
DT19AS86536,Desktop,2019,5,80,28.9,17.4,Asia,0.92
LP19AS64342,Laptop,2019,5,54,27.5,16.5,Asia,0.86
LP19AS34336,Laptop,2019,5,55,38.4,23,Asia,0.88
LP19NA33047,Laptop,2019,5,53,74.7,29.9,North America,0.88
LP19AS44634,Laptop,2019,5,56,68.3,41,Asia,0.88
LP19AS22722,Laptop,2019,5,56,53.9,32.3,Asia,0.87
LP19NA32378,Laptop,2019,5,59,24.2,9.7,North America,0.88
LP19AS62135,Laptop,2019,5,57,47.3,28.4,Asia,0.88
DT19NA41770,Desktop,2019,5,79,49.2,19.7,North America,0.95
LP19AS66593,Laptop,2019,5,53,7.9,4.7,Asia,0.86
LP19AS59871,Laptop,2019,5,57,65.9,39.6,Asia,0.89
LP19NA94452,Laptop,2019,5,55,63,25.2,North America,0.86
DT19NA59643,Desktop,2019,5,79,10.7,4.3,North America,0.96
LP19NA61913,Laptop,2019,5,56,34.5,13.8,North America,0.89
LP19AS29672,Laptop,2019,5,53,41.2,24.7,Asia,0.86
LP19NA88139,Laptop,2019,5,56,56.5,22.6,North America,0.89
LP19AS67755,Laptop,2019,5,54,30.4,18.3,Asia,0.85
DT19AS78903,Desktop,2019,5,79,15.8,9.5,Asia,0.95
LP19AS46630,Laptop,2019,5,56,17,10.2,Asia,0.87
LP19NA58608,Laptop,2019,5,52,37.9,15.1,North America,0.88
LP19AS16183,Laptop,2019,5,56,27.7,16.6,Asia,0.87
LP19NA41140,Laptop,2019,5,56,34.6,13.9,North America,0.87
LP19AS72664,Laptop,2019,5,56,38.8,23.3,Asia,0.88
LP19AS39188,Laptop,2019,5,55,37.9,22.7,Asia,0.87
LP19NA23079,Laptop,2019,5,54,10.6,4.2,North America,0.87
LP19AS79673,Laptop,2019,5,58,25.2,15.1,Asia,0.88
LP19NA28116,Laptop,2019,5,56,56.3,22.5,North America,0.88
LP19AS93004,Laptop,2019,5,55,39.6,23.7,Asia,0.87
LP19NA15356,Laptop,2019,5,55,30.6,12.2,North America,0.89
LP19AS67122,Laptop,2019,5,54,31.4,18.8,Asia,0.89
LP19NA84671,Laptop,2019,5,57,57.7,23.1,North America,0.86
LP19AS73330,Laptop,2019,5,56,52.4,31.4,Asia,0.87
LP19AS18613,Laptop,2019,5,53,57.2,34.3,Asia,0.87
LP19NA75290,Laptop,2019,5,54,51.2,20.5,North America,0.88
LP19AS68731,Laptop,2019,5,58,39.5,23.7,Asia,0.88
LP19EU60388,Laptop,2019,5,56,34.1,8.5,Europe,0.89
DT19AS53257,Desktop,2019,5,82,39.4,23.6,Asia,0.95
LP19AS77897,Laptop,2019,5,53,38.9,23.3,Asia,0.87
LP19NA93339,Laptop,2019,5,51,24.6,9.8,North America,0.88
LP19AS61886,Laptop,2019,5,52,10.4,6.3,Asia,0.89
LP19NA22706,Laptop,2019,5,55,42.4,17,North America,0.87
LP19NA99598,Laptop,2019,5,53,36.1,14.5,North America,0.87
LP19NA98629,Laptop,2019,5,55,46,18.4,North America,0.87
DT19AS97832,Desktop,2019,5,80,28.3,17,Asia,0.97
DT19AS29233,Desktop,2019,5,86,45.5,27.3,Asia,0.97
LP19NA76880,Laptop,2019,5,53,15.8,6.3,North America,0.87
LP19EU24955,Laptop,2019,5,50,41.2,10.3,Europe,0.86
LP19NA68315,Laptop,2019,5,56,23.9,9.6,North America,0.88
LP19NA12542,Laptop,2019,5,51,34.2,13.7,North America,0.88
DT19NA81751,Desktop,2019,5,79,3.8,1.5,North America,0.95
LP19AS36466,Laptop,2019,5,58,52.6,31.6,Asia,0.86
LP19EU20842,Laptop,2019,5,53,26.5,6.6,Europe,0.87
LP19NA26417,Laptop,2019,5,56,40,16,North America,0.87
DT19AS76422,Desktop,2019,5,82,16.2,9.7,Asia,0.96
LP19AS96062,Laptop,2019,5,54,28.5,17.1,Asia,0.89
LP19AS70553,Laptop,2019,5,55,47.6,28.6,Asia,0.86
DT19AS45098,Desktop,2019,5,80,36.6,22,Asia,0.94
LP19NA94018,Laptop,2019,5,50,32.4,13,North America,0.87
LP19NA56315,Laptop,2019,5,56,28.7,11.5,North America,0.89
LP19NA29998,Laptop,2019,5,52,71.7,28.7,North America,0.88
LP19EU21807,Laptop,2019,5,56,35.6,8.9,Europe,0.87
LP19NA41214,Laptop,2019,5,51,34.7,13.9,North America,0.87
LP19AS20780,Laptop,2019,5,57,37.8,22.7,Asia,0.88
LP19AS25706,Laptop,2019,5,56,48.9,29.3,Asia,0.86
LP19NA56824,Laptop,2019,5,51,14.8,5.9,North America,0.86
LP19AS26567,Laptop,2019,5,54,40.6,24.4,Asia,0.87
DT19AS72839,Desktop,2019,5,85,58.7,35.2,Asia,0.95
DT19AS65392,Desktop,2019,5,83,26.8,16.1,Asia,0.94
LP19NA29363,Laptop,2019,5,58,40.2,16.1,North America,0.87
LP19AS76382,Laptop,2019,5,53,26.7,16,Asia,0.88
LP19AS18100,Laptop,2019,5,58,60.4,36.2,Asia,0.87
LP19NA11489,Laptop,2019,5,53,32,12.8,North America,0.89
LP19AS28600,Laptop,2019,5,57,23.2,13.9,Asia,0.87
LP19NA75918,Laptop,2019,5,55,47.7,19.1,North America,0.89
DT19AS59595,Desktop,2019,5,81,24.5,14.7,Asia,0.93
LP19AS21837,Laptop,2019,5,57,39.6,23.8,Asia,0.87
LP19AS18662,Laptop,2019,5,57,53.3,32,Asia,0.88
LP19AS67896,Laptop,2019,5,51,16.7,10,Asia,0.87
LP19NA96565,Laptop,2019,5,51,37.7,15.1,North America,0.89
LP19AS65575,Laptop,2019,5,55,37.7,22.6,Asia,0.89
LP19AS36344,Laptop,2019,5,53,31.1,18.7,Asia,0.88
DT19AS54931,Desktop,2019,5,83,31.7,19,Asia,0.96
LP19NA92813,Laptop,2019,5,51,40.3,16.1,North America,0.86
LP19AS33809,Laptop,2019,5,53,4.2,2.5,Asia,0.87
LP19AS82224,Laptop,2019,5,54,37.5,22.5,Asia,0.89
LP19AS56842,Laptop,2019,5,58,24,14.4,Asia,0.86
LP19NA31465,Laptop,2019,5,52,17.2,6.9,North America,0.88
LP19AS50533,Laptop,2019,5,53,41.6,25,Asia,0.88
LP19AS14467,Laptop,2019,5,54,27.8,16.7,Asia,0.87
LP19EU20452,Laptop,2019,5,57,44.6,11.2,Europe,0.87
LP19AS38265,Laptop,2019,5,56,39.7,23.8,Asia,0.87
LP19NA82169,Laptop,2019,5,54,21.6,8.6,North America,0.89
LP19NA66990,Laptop,2019,5,56,8.5,3.4,North America,0.86
LP19AS60755,Laptop,2019,5,55,33.6,20.2,Asia,0.88
LP19AS21565,Laptop,2019,5,53,30.7,18.4,Asia,0.87
DT19AS11090,Desktop,2019,5,84,22.3,13.4,Asia,0.95
DT19AS67441,Desktop,2019,5,81,33.3,20,Asia,0.95
LP19NA21536,Laptop,2019,5,56,28.6,11.5,North America,0.88
LP19AS97569,Laptop,2019,5,53,28.1,16.9,Asia,0.88
LP19NA64762,Laptop,2019,5,53,16.5,6.6,North America,0.87
LP19EU80954,Laptop,2019,5,54,33.6,8.4,Europe,0.88
LP19AS56965,Laptop,2019,5,56,18.9,11.3,Asia,0.87
DT19NA46064,Desktop,2019,5,80,6.3,2.5,North America,0.97
LP19AS38483,Laptop,2019,5,55,25.7,15.4,Asia,0.87
LP19AS30240,Laptop,2019,5,57,45.6,27.4,Asia,0.89
LP19NA79282,Laptop,2019,5,55,42.5,17,North America,0.86
DT19AS29861,Desktop,2019,5,80,16,9.6,Asia,0.96
LP19AS56799,Laptop,2019,5,55,36.8,22.1,Asia,0.87
LP19NA48328,Laptop,2019,5,56,69.3,27.7,North America,0.86
LP19NA12942,Laptop,2019,5,51,27.2,10.9,North America,0.87
LP19NA52499,Laptop,2019,5,55,33,13.2,North America,0.86
DT19AS37934,Desktop,2019,5,83,21.9,13.1,Asia,0.94
LP19AS46827,Laptop,2019,5,56,42.6,25.6,Asia,0.88
LP19NA53952,Laptop,2019,5,58,23,9.2,North America,0.88
DT19AS92464,Desktop,2019,5,79,0.1,0.1,Asia,0.92
LP19NA94602,Laptop,2019,5,54,67.4,26.9,North America,0.87
LP19AS12287,Laptop,2019,5,55,36.1,21.6,Asia,0.88
LP19NA51912,Laptop,2019,5,53,24.4,9.8,North America,0.86
LP19AS91469,Laptop,2019,5,53,32.5,19.5,Asia,0.86
LP19NA55117,Laptop,2019,5,55,22.8,9.1,North America,0.86
LP19NA48509,Laptop,2019,5,59,24.1,9.6,North America,0.86
DT19NA95921,Desktop,2019,5,81,25.4,10.2,North America,0.95
LP19AS50040,Laptop,2019,5,58,26.5,15.9,Asia,0.88
LP19AS52944,Laptop,2019,5,52,34.4,20.6,Asia,0.86
LP19AS56183,Laptop,2019,5,59,45,27,Asia,0.86
LP19NA64498,Laptop,2019,5,54,22.5,9,North America,0.88
LP19AS29167,Laptop,2019,5,56,51.3,30.8,Asia,0.88
LP19AS36229,Laptop,2019,5,56,62.2,37.3,Asia,0.88
LP19AS91894,Laptop,2019,5,54,23.7,14.2,Asia,0.87
DT19AS44902,Desktop,2019,5,80,29.5,17.7,Asia,0.97
LP19AS78391,Laptop,2019,5,51,45.5,27.3,Asia,0.86
LP19EU60801,Laptop,2019,5,53,21.8,5.5,Europe,0.86
DT19AS89686,Desktop,2019,5,84,48.8,29.3,Asia,0.94
DT19AS49817,Desktop,2019,5,83,15,9,Asia,0.97
LP19NA71204,Laptop,2019,5,55,31.4,12.5,North America,0.87
LP19AS80779,Laptop,2019,5,57,33.6,20.2,Asia,0.86
DT19AS68569,Desktop,2019,5,84,26.2,15.7,Asia,0.93
LP19AS27871,Laptop,2019,5,54,42.6,25.6,Asia,0.89
LP19NA84485,Laptop,2019,5,53,69.5,27.8,North America,0.88
LP19NA32297,Laptop,2019,5,55,46.9,18.8,North America,0.89
LP19NA99949,Laptop,2019,5,54,27.3,10.9,North America,0.86
LP19NA81912,Laptop,2019,5,55,62.8,25.1,North America,0.88
LP19AS98713,Laptop,2019,5,51,20,12,Asia,0.87
LP19AS31261,Laptop,2019,5,57,37,22.2,Asia,0.87
LP19NA27388,Laptop,2019,5,54,50.4,20.2,North America,0.88
LP19EU66856,Laptop,2019,5,56,37,9.3,Europe,0.89
LP19NA96824,Laptop,2019,5,51,28.9,11.5,North America,0.88
DT19AS50485,Desktop,2019,5,83,38.4,23.1,Asia,0.92
DT19AS35560,Desktop,2019,5,82,36.4,21.8,Asia,0.93
DT19AS37207,Desktop,2019,5,84,33.2,19.9,Asia,0.97
LP19AS60081,Laptop,2019,5,57,50.4,30.3,Asia,0.88
LP19AS69921,Laptop,2019,5,56,24.3,14.6,Asia,0.87
LP19AS44243,Laptop,2019,5,56,29.5,17.7,Asia,0.88
LP19AS26653,Laptop,2019,5,54,25.8,15.5,Asia,0.87
LP19AS77965,Laptop,2019,5,51,38,22.8,Asia,0.86
LP19NA41727,Laptop,2019,5,53,38.6,15.4,North America,0.86
LP19AS73286,Laptop,2019,5,55,76.3,45.8,Asia,0.88
LP19AS42402,Laptop,2019,5,54,34.5,20.7,Asia,0.86
LP19NA84715,Laptop,2019,5,53,20.7,8.3,North America,0.87
LP19EU60906,Laptop,2019,5,55,33.3,8.3,Europe,0.87
LP19AS92060,Laptop,2019,5,55,47.4,28.4,Asia,0.87
LP19AS21832,Laptop,2019,5,52,23.2,13.9,Asia,0.88
LP19NA85413,Laptop,2019,5,55,35.5,14.2,North America,0.86
LP19AS88750,Laptop,2019,5,53,13,7.8,Asia,0.87
LP19AS50677,Laptop,2019,5,58,36.8,22.1,Asia,0.86
DT19AS12040,Desktop,2019,5,82,44.3,26.6,Asia,0.95
LP19NA17855,Laptop,2019,5,53,34.7,13.9,North America,0.88
LP19AS49646,Laptop,2019,5,52,53.9,32.3,Asia,0.87
DT19AS55640,Desktop,2019,5,78,32.6,19.6,Asia,0.97
LP19NA26561,Laptop,2019,5,55,60.9,24.3,North America,0.86
DT19AS68122,Desktop,2019,5,82,27.1,16.2,Asia,0.94
DT19AS55382,Desktop,2019,5,80,53.4,32.1,Asia,0.95
LP19AS13897,Laptop,2019,5,54,42.3,25.4,Asia,0.87
DT19AS64776,Desktop,2019,5,81,20.4,12.3,Asia,0.92
LP19NA66229,Laptop,2019,5,52,59,23.6,North America,0.86
LP19AS55389,Laptop,2019,5,58,52.9,31.7,Asia,0.86
DT19AS59044,Desktop,2019,5,81,23.1,13.9,Asia,0.93
DT19AS58414,Desktop,2019,5,82,56.9,34.2,Asia,0.94
LP19AS74185,Laptop,2019,5,51,33,19.8,Asia,0.88
LP19AS91087,Laptop,2019,5,54,55.8,33.5,Asia,0.86
LP19AS51729,Laptop,2019,5,53,20.7,12.4,Asia,0.88
LP19NA62022,Laptop,2019,5,55,57.8,23.1,North America,0.85
DT19AS64745,Desktop,2019,5,85,13.7,8.2,Asia,0.96
DT19NA72309,Desktop,2019,5,83,71.7,28.7,North America,0.97
LP19AS63931,Laptop,2019,5,54,28.7,17.2,Asia,0.87
LP19NA86458,Laptop,2019,5,55,55,22,North America,0.87
LP19NA44851,Laptop,2019,5,55,49.5,19.8,North America,0.88
DT19AS51323,Desktop,2019,5,79,44.4,26.6,Asia,0.97
LP19NA96358,Laptop,2019,5,55,67.7,27.1,North America,0.86
DT19AS90167,Desktop,2019,5,79,7.2,4.3,Asia,0.96
LP19NA99448,Laptop,2019,5,55,53.3,21.3,North America,0.87
DT19AS64780,Desktop,2019,5,83,35.1,21,Asia,0.93
DT19AS64746,Desktop,2019,5,83,30.7,18.4,Asia,0.96
LP19AS86285,Laptop,2019,5,53,39.1,23.5,Asia,0.87
LP19NA80920,Laptop,2019,5,54,20.2,8.1,North America,0.88
LP19NA95074,Laptop,2019,5,54,27.3,10.9,North America,0.87
LP19AS48702,Laptop,2019,5,52,23.3,14,Asia,0.88
LP19EU12343,Laptop,2019,5,55,18.2,4.5,Europe,0.87
LP19AS24517,Laptop,2019,5,53,26.1,15.7,Asia,0.87
LP19EU94787,Laptop,2019,5,55,49.3,12.3,Europe,0.89
LP19AS83622,Laptop,2019,5,57,23.2,13.9,Asia,0.87
LP19NA11942,Laptop,2019,5,57,46.1,18.4,North America,0.88
LP19AS65425,Laptop,2019,5,52,39.6,23.7,Asia,0.86
LP19NA70236,Laptop,2019,5,58,29.2,11.7,North America,0.87
DT19NA34676,Desktop,2019,5,80,20.8,8.3,North America,0.95
LP19NA98075,Laptop,2019,5,55,23.7,9.5,North America,0.87
LP19NA68956,Laptop,2019,5,53,22.5,9,North America,0.86
LP19NA46997,Laptop,2019,5,54,27.2,10.9,North America,0.87
LP19NA76054,Laptop,2019,5,56,38.1,15.2,North America,0.86
LP19AS91557,Laptop,2019,5,52,10.3,6.2,Asia,0.86
DT19AS18659,Desktop,2019,5,84,12.3,7.4,Asia,0.94
LP19AS70460,Laptop,2019,5,56,12.5,7.5,Asia,0.88
LP19NA35927,Laptop,2019,5,55,45.1,18.1,North America,0.87
LP19AS59163,Laptop,2019,5,53,42.7,25.6,Asia,0.88
DT19NA59253,Desktop,2019,5,85,39.9,16,North America,0.97
DT19AS61767,Desktop,2019,5,82,38.4,23,Asia,0.96
LP19NA86953,Laptop,2019,5,56,43.7,17.5,North America,0.87
LP19AS48975,Laptop,2019,5,51,28.9,17.4,Asia,0.86
DT19AS58944,Desktop,2019,5,85,34.2,20.5,Asia,0.93
LP19NA62316,Laptop,2019,5,55,22.3,8.9,North America,0.89
DT19NA11542,Desktop,2019,5,83,20.7,8.3,North America,0.96
LP19AS41146,Laptop,2019,5,53,33,19.8,Asia,0.86
LP19NA18076,Laptop,2019,5,57,32.7,13.1,North America,0.88
LP19AS88939,Laptop,2019,5,54,56.9,34.1,Asia,0.89
LP19AS39411,Laptop,2019,5,55,20.2,12.1,Asia,0.88
LP19AS29638,Laptop,2019,5,55,33.8,20.3,Asia,0.86
LP19AS89496,Laptop,2019,5,56,21.7,13,Asia,0.87
DT19AS79729,Desktop,2019,5,78,39,23.4,Asia,0.96
LP19AS56652,Laptop,2019,5,55,13.4,8,Asia,0.87
LP19AS88527,Laptop,2019,5,52,21,12.6,Asia,0.86
DT19AS11015,Desktop,2019,5,78,19.9,11.9,Asia,0.96
LP19NA45547,Laptop,2019,5,56,29.5,11.8,North America,0.87
LP19AS14513,Laptop,2019,5,53,18.1,10.9,Asia,0.86
LP19AS73909,Laptop,2019,5,53,43.9,26.3,Asia,0.88
LP19EU67234,Laptop,2019,5,57,22.1,5.5,Europe,0.89
LP19AS63292,Laptop,2019,5,53,34.8,20.9,Asia,0.89
LP19AS45901,Laptop,2019,5,55,8.2,4.9,Asia,0.87
LP19AS38425,Laptop,2019,5,56,65.8,39.5,Asia,0.87
LP19NA71195,Laptop,2019,5,52,26.2,10.5,North America,0.87
LP19AS41374,Laptop,2019,5,54,42.7,25.6,Asia,0.88
LP19NA86268,Laptop,2019,5,56,60.6,24.3,North America,0.89
DT19NA76129,Desktop,2019,5,85,20.9,8.3,North America,0.96
DT19AS79008,Desktop,2019,5,81,32.1,19.2,Asia,0.94
LP19AS87954,Laptop,2019,5,54,40.2,24.1,Asia,0.86
LP19NA12643,Laptop,2019,5,52,47.2,18.9,North America,0.89
LP19AS68522,Laptop,2019,5,54,60.4,36.2,Asia,0.88
DT19AS79513,Desktop,2019,5,78,15.8,9.5,Asia,0.95
LP19AS48980,Laptop,2019,5,52,21.8,13.1,Asia,0.87
LP19NA55351,Laptop,2019,5,54,34.8,13.9,North America,0.86
LP19EU51207,Laptop,2019,5,52,19.6,4.9,Europe,0.87
DT19NA80594,Desktop,2019,5,82,58.2,23.3,North America,0.94
LP19AS51431,Laptop,2019,5,57,16.8,10.1,Asia,0.87
LP19EU66123,Laptop,2019,5,57,38.4,9.6,Europe,0.87
LP19NA70030,Laptop,2019,5,55,49.7,19.9,North America,0.88
LP19AS62087,Laptop,2019,5,56,49.6,29.8,Asia,0.87
LP19AS36290,Laptop,2019,5,55,39.3,23.6,Asia,0.88
LP19NA41495,Laptop,2019,5,56,47.9,19.1,North America,0.88
LP19AS84897,Laptop,2019,5,54,25.8,15.5,Asia,0.87
LP19AS51734,Laptop,2019,5,52,20.2,12.1,Asia,0.88
LP19EU55729,Laptop,2019,5,54,32.8,8.2,Europe,0.89
LP19AS23153,Laptop,2019,5,54,31,18.6,Asia,0.86
LP19AS61907,Laptop,2019,5,53,59.2,35.5,Asia,0.87
LP19AS45855,Laptop,2019,5,51,58.6,35.2,Asia,0.85
LP19AS75542,Laptop,2019,5,58,56.5,33.9,Asia,0.89
LP19EU26980,Laptop,2019,5,55,35.3,8.8,Europe,0.87
LP19NA39638,Laptop,2019,5,55,25.1,10,North America,0.87
LP19NA83091,Laptop,2019,5,52,39,15.6,North America,0.87
LP19AS17721,Laptop,2019,5,57,41,24.6,Asia,0.88
LP19NA40578,Laptop,2019,5,53,31.8,12.7,North America,0.88
LP19AS55683,Laptop,2019,5,55,27.2,16.3,Asia,0.88
LP19NA47913,Laptop,2019,5,54,44.1,17.7,North America,0.88
DT19AS86057,Desktop,2019,5,84,41.5,24.9,Asia,0.97
LP19NA40184,Laptop,2019,5,57,40.5,16.2,North America,0.89
LP19AS83403,Laptop,2019,5,56,48,28.8,Asia,0.87
LP19AS56430,Laptop,2019,5,55,19.4,11.6,Asia,0.88
DT19NA96627,Desktop,2019,5,82,28.1,11.2,North America,0.96
LP19NA66382,Laptop,2019,5,54,33.3,13.3,North America,0.87
LP19AS82497,Laptop,2019,5,58,27.1,16.3,Asia,0.88
LP19NA76695,Laptop,2019,5,55,28.3,11.3,North America,0.87
LP19NA34371,Laptop,2019,5,53,34.3,13.7,North America,0.88
LP19AS47590,Laptop,2019,5,53,25.4,15.2,Asia,0.87
DT19NA89842,Desktop,2019,5,84,27.2,10.9,North America,0.94
LP19NA67341,Laptop,2019,5,57,46.6,18.7,North America,0.87
DT19AS13303,Desktop,2019,5,80,27.4,16.4,Asia,0.97
LP19AS86355,Laptop,2019,5,59,61.6,37,Asia,0.87
LP19AS73004,Laptop,2019,5,52,23.1,13.9,Asia,0.87
DT19AS11586,Desktop,2019,5,82,18.8,11.3,Asia,0.96
LP19AS50952,Laptop,2019,5,53,42.1,25.3,Asia,0.87
LP19NA22558,Laptop,2019,5,54,29.6,11.9,North America,0.86
LP19AS17049,Laptop,2019,5,58,8.2,4.9,Asia,0.86
LP19AS60927,Laptop,2019,5,57,6.2,3.7,Asia,0.89
LP19AS29866,Laptop,2019,5,57,11.7,7,Asia,0.88
LP19AS63822,Laptop,2019,5,52,27.2,16.3,Asia,0.86
LP19AS20975,Laptop,2019,5,53,31.3,18.8,Asia,0.88
LP19NA14902,Laptop,2019,5,55,25.8,10.3,North America,0.88
LP19AS54430,Laptop,2019,5,56,44.6,26.8,Asia,0.88
DT19NA16224,Desktop,2019,5,84,20.2,8.1,North America,0.96
LP19EU95958,Laptop,2019,5,56,34.8,8.7,Europe,0.87
LP19NA20267,Laptop,2019,5,55,63.6,25.4,North America,0.86
LP19NA54788,Laptop,2019,5,50,38.3,15.3,North America,0.89
LP19AS17131,Laptop,2019,5,53,31.6,19,Asia,0.88
LP19AS43197,Laptop,2019,5,58,64.7,38.8,Asia,0.87
LP19EU12379,Laptop,2019,5,50,9.4,2.4,Europe,0.86
LP19NA97896,Laptop,2019,5,52,31,12.4,North America,0.88
LP19EU79782,Laptop,2019,5,51,35.2,8.8,Europe,0.87
LP19AS60388,Laptop,2019,5,53,30.8,18.5,Asia,0.89
LP19NA19742,Laptop,2019,5,56,49.7,19.9,North America,0.86
LP19EU94488,Laptop,2019,5,52,21.3,5.3,Europe,0.86
LP19NA78873,Laptop,2019,5,56,66.1,26.4,North America,0.87
LP19AS50992,Laptop,2019,5,55,17.6,10.6,Asia,0.88
LP19AS13595,Laptop,2019,5,52,16.7,10,Asia,0.88
LP19AS30694,Laptop,2019,5,55,45.8,27.5,Asia,0.86
DT19AS94412,Desktop,2019,5,85,4.2,2.5,Asia,0.97
LP19NA85955,Laptop,2019,5,55,30.1,12,North America,0.87
LP19AS38622,Laptop,2019,5,58,42.9,25.7,Asia,0.86
LP19EU88350,Laptop,2019,5,59,19.2,4.8,Europe,0.87
LP19AS43002,Laptop,2019,5,50,17.3,10.4,Asia,0.87
LP19NA13427,Laptop,2019,5,55,38.9,15.6,North America,0.86
LP19NA16956,Laptop,2019,5,58,21.5,8.6,North America,0.86
DT19AS24045,Desktop,2019,5,77,47.9,28.8,Asia,0.95
LP19AS27028,Laptop,2019,5,53,40.4,24.3,Asia,0.87
DT19AS17634,Desktop,2019,5,80,21.9,13.2,Asia,0.97
LP19NA82635,Laptop,2019,5,51,22.7,9.1,North America,0.86
LP19AS16344,Laptop,2019,5,53,42.6,25.5,Asia,0.88
LP19NA19285,Laptop,2019,5,54,56.9,22.7,North America,0.86
LP19AS43499,Laptop,2019,5,57,21.6,12.9,Asia,0.88
DT19NA60285,Desktop,2019,5,80,48,19.2,North America,0.97
LP19NA48321,Laptop,2019,5,58,19.5,7.8,North America,0.86
LP19AS21787,Laptop,2019,5,54,40.6,24.4,Asia,0.89
LP19AS95300,Laptop,2019,5,52,23.7,14.2,Asia,0.9
DT19EU95134,Desktop,2019,5,81,13.3,3.3,Europe,0.97
LP19AS61829,Laptop,2019,5,59,37.2,22.3,Asia,0.87
LP19AS27228,Laptop,2019,5,53,29,17.4,Asia,0.87
LP19AS52395,Laptop,2019,5,55,80.3,48.2,Asia,0.87
LP19EU39178,Laptop,2019,5,58,52.8,13.2,Europe,0.88
LP19EU57265,Laptop,2019,5,56,36.5,9.1,Europe,0.88
DT19EU24529,Desktop,2019,5,83,29.9,7.5,Europe,0.95
LP19AS57603,Laptop,2019,5,57,46.7,28,Asia,0.87
LP19AS30398,Laptop,2019,5,59,58.6,35.2,Asia,0.87
LP19EU38926,Laptop,2019,5,57,47.6,11.9,Europe,0.87
LP19NA47251,Laptop,2019,5,55,24.3,9.7,North America,0.89
LP19EU33605,Laptop,2019,5,55,27.6,6.9,Europe,0.88
LP19NA15510,Laptop,2019,5,53,23.9,9.6,North America,0.87
LP19AS51073,Laptop,2019,5,53,40.8,24.5,Asia,0.86
LP19NA22577,Laptop,2019,5,56,21.6,8.6,North America,0.89
LP19NA33597,Laptop,2019,5,57,43,17.2,North America,0.88
LP19EU88581,Laptop,2019,5,57,47.9,12,Europe,0.88
DT19AS94008,Desktop,2019,5,83,11,6.6,Asia,0.95
LP19AS96895,Laptop,2019,5,55,15,9,Asia,0.87
LP19AS41280,Laptop,2019,5,54,22.4,13.4,Asia,0.86
LP19AS34974,Laptop,2019,5,58,43.4,26.1,Asia,0.88
LP19NA15927,Laptop,2019,5,57,34.3,13.7,North America,0.88
LP19AS25245,Laptop,2019,5,53,38,22.8,Asia,0.86
LP19NA10413,Laptop,2019,5,52,45.4,18.2,North America,0.86
LP19NA76359,Laptop,2019,5,58,43.7,17.5,North America,0.86
LP19AS15534,Laptop,2019,5,52,3,1.8,Asia,0.86
LP19NA73251,Laptop,2019,5,55,35.6,14.2,North America,0.87
LP19AS88651,Laptop,2019,5,55,14.1,8.5,Asia,0.86
DT19AS77874,Desktop,2019,5,79,34.7,20.8,Asia,0.96
LP19AS27306,Laptop,2019,5,55,47.2,28.3,Asia,0.88
LP19AS48067,Laptop,2019,5,58,44,26.4,Asia,0.88
LP19AS83087,Laptop,2019,5,52,20.1,12,Asia,0.87
LP19NA68647,Laptop,2019,5,54,33.1,13.2,North America,0.88
LP19NA34121,Laptop,2019,5,54,16,6.4,North America,0.86
LP19AS91414,Laptop,2019,5,55,37.4,22.4,Asia,0.87
LP19AS90606,Laptop,2019,5,54,49.6,29.8,Asia,0.86
DT19NA49449,Desktop,2019,5,83,31.4,12.5,North America,0.95
LP19NA35686,Laptop,2019,5,56,49.6,19.8,North America,0.87
LP19NA59312,Laptop,2019,5,55,20.9,8.4,North America,0.86
LP19NA79544,Laptop,2019,5,57,37.8,15.1,North America,0.87
LP19EU97385,Laptop,2019,5,52,47.9,12,Europe,0.87
LP19NA68117,Laptop,2019,5,50,40.5,16.2,North America,0.87
LP19NA61976,Laptop,2019,5,56,30.2,12.1,North America,0.86
LP19AS38691,Laptop,2019,5,52,39.9,23.9,Asia,0.87
DT19NA82352,Desktop,2019,5,80,17.5,7,North America,0.96
LP19NA64027,Laptop,2019,5,57,31.5,12.6,North America,0.88
LP19AS67899,Laptop,2019,5,54,53.9,32.3,Asia,0.87
LP19AS10321,Laptop,2019,5,59,67.3,40.4,Asia,0.88
LP19AS54166,Laptop,2019,5,51,36.8,22.1,Asia,0.86
DT19AS57813,Desktop,2019,5,82,50,30,Asia,0.96
LP19AS12671,Laptop,2019,5,53,28.5,17.1,Asia,0.88
LP19AS31697,Laptop,2019,5,53,20.1,12,Asia,0.87
LP19NA56996,Laptop,2019,5,54,20.1,8,North America,0.87
LP19AS63979,Laptop,2019,5,58,48.7,29.2,Asia,0.87
LP19NA41274,Laptop,2019,5,57,57.5,23,North America,0.87
LP19AS16243,Laptop,2019,5,54,41.8,25.1,Asia,0.87
LP19AS75393,Laptop,2019,5,53,17.9,10.8,Asia,0.88
DT19NA55617,Desktop,2019,5,84,42.5,17,North America,0.93
